,close,high,low,open,RSI,BB_LOWER,BB_UPPER,MACD,SIGNAL,SMA(10),SMA(30),ACTION
0,0.1105997189879417,0.1110283761991114,0.1105997189879417,0.1110283761991114,53.74187283323447,0.1003255294487613,0.1222031524553162,0.0008361878606397,0.0007465467871408,0.1092280372977256,0.1073847475151221,0
1,0.1097423955798149,0.1105996983954966,0.1097423955798149,0.1105996983954966,52.36857419142869,0.1012590568016431,0.1198978480447866,0.0007349062491485,0.0007442163716106,0.109742421656847,0.1077562727034091,-1
2,0.1063131615519523,0.1067418186838307,0.1063131615519523,0.1067418186838307,47.17570138145218,0.1016237315024648,0.1181185330961431,0.0003948419559488,0.0006742860839963,0.1098710179328918,0.1081849517921606,0
3,0.1024552807211875,0.1028839378968376,0.1024552807211875,0.1028839378968376,42.11604645196006,0.1009832699723484,0.1173014919333217,-0.0001611995083615,0.0005070829879722,0.1093994937837123,0.1087136762837568,0
4,0.0968820005655288,0.0977393148791155,0.0968820005655288,0.0977393148791155,36.09352231698743,0.0993722377602123,0.1167690956707931,-0.0010090766830761,0.0002036972189016,0.10845637768507,0.1089851821462313,0
5,0.0913094952702522,0.0917381466657598,0.0913094952702522,0.0917381466657598,31.2775115916574,0.0960727693008187,0.1176250799132582,-0.0020775980193413,-0.0002527469845128,0.1063130266964435,0.1089851821462313,1
6,0.0947387591004371,0.0951674106306503,0.0947387591004371,0.0947387591004371,36.860826979492856,0.0941650983830327,0.1179466548422937,-0.0026316142545812,-0.0007286748859607,0.1048555232584476,0.1089137407640616,0
7,0.0981680229306221,0.0985966688626087,0.0981680229306221,0.0981680229306221,41.94066672499565,0.0932661717847761,0.1180739300235334,-0.0027757695202867,-0.0011382001316582,0.1035266190767288,0.108799435198307,0
8,0.0981680229306221,0.0990253262416372,0.0981680229306221,0.0981680229306221,41.94066672499565,0.0925619479311482,0.1182208303319438,-0.0028566644614585,-0.0014819643946624,0.1020691208541393,0.1085422180593013,0
9,0.0985966399312019,0.0990252971844487,0.0985966399312019,0.0985966399312019,42.60997378534262,0.0918222569614368,0.1178888059467357,-0.0028545325779111,-0.0017565236502933,0.1006973497569561,0.1081135372320811,0
10,0.0934527888894081,0.0943100976350686,0.0934527888894081,0.0943100976350686,37.08472210758173,0.0902438908007501,0.1179668032440782,-0.0032130403841722,-0.002047865723073,0.0989826567471027,0.1071704462170601,0
11,0.0934527888894081,0.0938814461239979,0.0934527888894081,0.0934527888894081,37.08472210758173,0.0888964040827768,0.1181997136521322,-0.0034568179798982,-0.0023296861427254,0.097353696078062,0.1061702003081639,0
12,0.0904522314667701,0.0908808830741627,0.0904522314667701,0.0908808830741627,34.09383779839945,0.0870687646498095,0.1185698563526261,-0.00383867157901,-0.0026315089062234,0.0957676030695438,0.1051699558893839,0
13,0.0895941108465194,0.0900235349421964,0.0895941108465194,0.0900235349421964,33.26750332122337,0.0852772312628232,0.1186037486029661,-0.0041597887322741,-0.0029371856747164,0.094481486082077,0.1042554159959157,0
14,0.0874508768320083,0.0883081857356374,0.0874508768320083,0.0883081857356374,31.23149875789626,0.083274691798722,0.118720059595073,-0.0045291917609028,-0.0032556042283087,0.0935383737087249,0.1032265690465768,0
15,0.0895941108465194,0.0900235349421964,0.0895941108465194,0.0895941108465194,35.483689567156844,0.0823246725861944,0.1173551893766008,-0.0046005724269327,-0.0035246095848693,0.0933668352663517,0.1023548948268095,0
16,0.0934527888894081,0.0943100976350686,0.0934527888894081,0.0934527888894081,42.39040611381536,0.0819054366426136,0.1161883248610828,-0.0043042607959881,-0.0036805452606583,0.0932382382452488,0.1017833304901917,0
